RUN,TestCase,CASO,FIGURA,Persona,PARENTESCO,RIESGO,EDAD,Sexo,nombre,er_apellido,do_apellido,fnacimiento,RFC,ocupacion,actividad,origen_de_recursos,estado_civil,cp,calle_y_numero,pep,ZONA,Estado,Plan,DNI,consecutivo,nuevo dni 
1,26,26,,Fisica,Dependiente,,19,Hombre,JAVIER,SUAZO,RODRIGUEZ,10/01/2005,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO,JAVSUAROD20050110H01,99,JAVSUAROD20050110H01
1,26,26,,Fisica,Hijo(a),,19,Mujer,LANA,PALAFOX,GAMEZ,10/01/2005,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO,LANPALGAM20050110M01,100,LANPALGAM20050110M01
1,26,26,,Fisica,Hijo(a),,18,Mujer,LAURA,DORADO,ORNELAS,10/01/2006,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO,LAUDORORN20060110M01,101,LAUDORORN20060110M01
1,26,26,,Fisica,Hijo(a),,15,Mujer,LEA,MURPHY,DAVIS,10/01/2009,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO,LEAMURDAV20090110M01,102,LEAMURDAV20090110M01
1,26,26,,Fisica,Hijo(a),,11,Mujer,LINDA,OLMOS,MADRIGAL,10/01/2013,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO,LINOLMMAD20130110M01,103,LINOLMMAD20130110M01
1,26,26,,Fisica,Hijo(a),,7,Mujer,LOLA,SOLORZANO,BARRIOS,10/01/2017,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO,LOLSOLBAR20170110M01,104,LOLSOLBAR20170110M01
1,26,26,,Fisica,Hijo(a),,1,Hombre,JOAQUIN,GONZALES,QUINONES,10/01/2023,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO,JOAGONQUI20230110H01,105,JOAGONQUI20230110H01
1,27,27,Titular,Fisica,Titular,,49,Mujer,LORENA,DORANTES,ONTIVEROS,10/01/1975,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO,LORDORONT19750110M01,106,LORDORONT19750110M01
1,27,27,,Fisica,Dependiente,,49,Hombre,JORGE,DOUGLAS,PACHECO,10/01/1975,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO,JORDOUPAC19750110H01,107,JORDOUPAC19750110H01
1,27,27,,Fisica,Hijo(a),,18,Hombre,JOSE,PERAZA,OLIVARES,10/01/2006,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO,JOSPEROLI20060110H01,108,JOSPEROLI20060110H01
1,27,27,,Fisica,Hijo(a),,15,Mujer,LUISA,MENJIVAR,PAGAN,10/01/2009,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO,LUIMENPAG20090110M01,109,LUIMENPAG20090110M01
1,27,27,,Fisica,Hijo(a),,14,Hombre,JOEL,FAVELA,BERMUDEZ,10/01/2010,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO,JOEFAVBER20100110H01,110,JOEFAVBER20100110H01
1,27,27,,Fisica,Hijo(a),,11,Mujer,LUZ,INFANTE,CARRANZA,10/01/2013,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO,LUZINFCAR20130110M01,111,LUZINFCAR20130110M01
1,27,27,,Fisica,Hijo(a),,10,Hombre,JUAN,KING,VELA,10/01/2014,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO,JUAKINVEL20140110H01,112,JUAKINVEL20140110H01
1,27,27,,Fisica,Hijo(a),,7,Mujer,MARCELA,VILLASENOR,FELIX,10/01/2017,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO,MARVILFEL20170110M01,113,MARVILFEL20170110M01
1,28,28,Titular,Fisica,Titular,,50,Mujer,MARGARITA,FARIAS,MORILLO,10/01/1974,,ABOGADO,OTROS,OTROS,Soltero/a,23000,ATENGO,N,OCC,Baja California Sur,PLENO,MARFARMOR19740110M01,114,MARFARMOR19740110M01
1,28,28,,Fisica,Dependiente,,50,Hombre,JULIO,FAVELA,SEDILLO,10/01/1974,,ABOGADO,OTROS,OTROS,Soltero/a,23000,ATENGO,N,OCC,Baja California Sur,PLENO,JULFAVSED19740110H01,115,JULFAVSED19740110H01
1,28,28,,Fisica,Hijo(a),,19,Mujer,MARIA,BARRIGA,ROMANO,10/01/2005,,ABOGADO,OTROS,OTROS,Soltero/a,23000,ATENGO,N,OCC,Baja California Sur,PLENO,MARBARROM20050110M01,116,MARBARROM20050110M01
1,28,28,,Fisica,Hijo(a),,6,Hombre,LEONARDO,BUENO,ZABALA,10/01/2018,,ESTUDIANTE,OTROS,OTROS,Soltero/a,23000,ATENGO,N,OCC,Baja California Sur,PLENO,LEOBUEZAB20180110H01,117,LEOBUEZAB20180110H01
1,28,28,,Fisica,Hijo(a),,5,Mujer,MARINELA,NEGRON,FERMIN,10/01/2019,,ESTUDIANTE,OTROS,OTROS,Soltero/a,23000,ATENGO,N,OCC,Baja California Sur,PLENO,MARNEGFER20190110M01,118,MARNEGFER20190110M01
1,28,28,,Fisica,Hijo(a),,3,Hombre,LORENZO,MARIN,GILL,10/01/2021,,ESTUDIANTE,OTROS,OTROS,Soltero/a,23000,ATENGO,N,OCC,Baja California Sur,PLENO,LORMARGIL20210110H01,119,LORMARGIL20210110H01
1,29,29,Titular,Fisica,Titular,,51,Mujer,MARISOL,GARDEA,ZAMARRIPA,10/01/1973,,ABOGADO,OTROS,OTROS,Soltero/a,42000,TEPATITLAN DE MORELOS,N,CEN,Hidalgo,PLENO,MARGARZAM19730110M01,120,MARGARZAM19730110M01
1,29,29,,Fisica,Dependiente,,51,Hombre,LUIS,GARDNER,LORENZO,10/01/1973,,ABOGADO,OTROS,OTROS,Soltero/a,42000,TEPATITLAN DE MORELOS,N,CEN,Hidalgo,PLENO,LUIGARLOR19730110H01,121,LUIGARLOR19730110H01
1,29,29,,Fisica,Hijo(a),,17,Mujer,MARTA,CARPIO,ECHEVERRIA,10/01/2007,,ESTUDIANTE,OTROS,OTROS,Soltero/a,42000,TEPATITLAN DE MORELOS,N,CEN,Hidalgo,PLENO,MARCARECH20070110M01,122,MARCARECH20070110M01
1,29,29,,Fisica,Hijo(a),,16,Hombre,MANUEL,CHAIREZ,RODAS,10/01/2008,,ESTUDIANTE,OTROS,OTROS,Soltero/a,42000,TEPATITLAN DE MORELOS,N,CEN,Hidalgo,PLENO,MANCHAROD20080110H01,123,MANCHAROD20080110H01
1,29,29,,Fisica,Hijo(a),,13,Mujer,MAYA,FRANCISCO,TINOCO,10/01/2011,,ESTUDIANTE,OTROS,OTROS,Soltero/a,42000,TEPATITLAN DE MORELOS,N,CEN,Hidalgo,PLENO,MAYFRATIN20110110M01,124,MAYFRATIN20110110M01
1,29,29,,Fisica,Hijo(a),,12,Hombre,MARCELO,ALFONSO,BALLESTEROS,10/01/2012,,ESTUDIANTE,OTROS,OTROS,Soltero/a,42000,TEPATITLAN DE MORELOS,N,CEN,Hidalgo,PLENO,MARALFBAL20011012H01,125,MARALFBAL20120110H01
1,29,29,,Fisica,Hijo(a),,9,Mujer,MERCEDES,LLAMAS,TAVERAS,10/01/2015,,ESTUDIANTE,OTROS,OTROS,Soltero/a,42000,TEPATITLAN DE MORELOS,N,CEN,Hidalgo,PLENO,MERLLATAV20150110M01,126,MERLLATAV20150110M01
1,29,29,,Fisica,Hijo(a),,4,Mujer,MIRANDA,QUIROZ,INFANTE,10/01/2020,,ESTUDIANTE,OTROS,OTROS,Soltero/a,42000,TEPATITLAN DE MORELOS,N,CEN,Hidalgo,PLENO,MIRQUIINF20200110M01,127,MIRQUIINF20200110M01
1,29,29,,Fisica,Hijo(a),,2,Hombre,MARCOS,IBARRA,LAZO,10/01/2022,,ESTUDIANTE,OTROS,OTROS,Soltero/a,42000,TEPATITLAN DE MORELOS,N,CEN,Hidalgo,PLENO,MARIBALAZ20220110H01,128,MARIBALAZ20220110H01
1,30,30,Titular,Fisica,Titular,,52,Mujer,NADIA,GRIMALDO,EDWARDS,10/01/1972,,ABOGADO,OTROS,OTROS,Soltero/a,42000,TEPATITLAN DE MORELOS,N,CEN,Hidalgo,PLENO,NADGRIEDW19720110M01,129,NADGRIEDW19720110M01
1,30,30,,Fisica,Dependiente,,52,Hombre,MARIO,GROSS,BOLANOS,10/01/1972,,ABOGADO,OTROS,OTROS,Soltero/a,42000,TEPATITLAN DE MORELOS,N,CEN,Hidalgo,PLENO,MARGROBOL19720110H01,130,MARGROBOL19720110H01
1,31,31,Titular,Fisica,Titular,,53,Mujer,NATALIA,HILL,BOYD,10/01/1971,,ABOGADO,OTROS,OTROS,Soltero/a,23000,ATENGO,N,OCC,Baja California Sur,PLENO,NATHILBOY19710110M01,131,NATHILBOY19710110M01
1,31,31,,Fisica,Dependiente,,53,Hombre,MARTIN,HINOJOS,HUERTAS,10/01/1971,,ABOGADO,OTROS,OTROS,Soltero/a,23000,ATENGO,N,OCC,Baja California Sur,PLENO,MARHINHUE19710110H01,132,MARHINHUE19710110H01
1,32,32,Titular,Fisica,Titular,,54,Mujer,NINA,JOSE,MORGAN,10/01/1970,,ABOGADO,OTROS,OTROS,Soltero/a,42000,TEPATITLAN DE MORELOS,N,CEN,Hidalgo,PLENO,NINJOSMOR19700110M01,133,NINJOSMOR19700110M01
1,32,32,,Fisica,Dependiente,,54,Hombre,MAURICIO,JOSEPH,ALANIS,10/01/1970,,ABOGADO,OTROS,OTROS,Soltero/a,42000,TEPATITLAN DE MORELOS,N,CEN,Hidalgo,PLENO,MAUJOSALA19700110H01,134,MAUJOSALA19700110H01
1,33,33,Titular,Fisica,Titular,,56,Mujer,OLIVIA,MAESTAS,BORREGO,10/01/1968,,ABOGADO,OTROS,OTROS,Soltero/a,42000,TEPATITLAN DE MORELOS,N,CEN,Hidalgo,PLENO,OLIMAEBOR19680110M01,135,OLIMAEBOR19680110M01
1,33,33,,Fisica,Dependiente,,56,Hombre,MATEO,MAEZ,GREEN,10/01/1968,,ABOGADO,OTROS,OTROS,Soltero/a,42000,TEPATITLAN DE MORELOS,N,CEN,Hidalgo,PLENO,MATMAEGRE19680110H01,136,MATMAEGRE19680110H01
1,34,34,Titular,Fisica,Titular,,57,Mujer,PALOMA,MATEO,LARES,10/01/1967,,ABOGADO,OTROS,OTROS,Soltero/a,23000,ATENGO,N,OCC,Baja California Sur,PLENO,PALMATLAR19670110M01,137,PALMATLAR19670110M01
1,34,34,,Fisica,Dependiente,,57,Hombre,MIGUEL,MATIAS,LEPE,10/01/1967,,ABOGADO,OTROS,OTROS,Soltero/a,23000,ATENGO,N,OCC,Baja California Sur,PLENO,MIGMATLEP19670110H01,138,MIGMATLEP19670110H01
1,35,35,Titular,Fisica,Titular,,58,Mujer,PAMELA,MESA,ALDACO,10/01/1966,,ABOGADO,OTROS,OTROS,Soltero/a,23000,ATENGO,N,OCC,Baja California Sur,PLENO,PAMMESALD19660110M01,139,PAMMESALD19660110M01
1,35,35,,Fisica,Dependiente,,58,Hombre,MOISES,MESTAS,DIEGO,10/01/1966,,ABOGADO,OTROS,OTROS,Soltero/a,23000,ATENGO,N,OCC,Baja California Sur,PLENO,MOIMESDIE19660110H01,140,MOIMESDIE19660110H01
1,36,36,Titular,Fisica,Titular,,59,Mujer,PATRICIA,MOORE,QUEVEDO,10/01/1965,,ABOGADO,OTROS,OTROS,Soltero/a,42000,TEPATITLAN DE MORELOS,N,CEN,Hidalgo,PLENO,PATMOOQUE19650110M01,141,PATMOOQUE19650110M01
1,36,36,,Fisica,Dependiente,,59,Hombre,NOE,MORA,CARRION,10/01/1965,,ABOGADO,OTROS,OTROS,Soltero/a,42000,TEPATITLAN DE MORELOS,N,CEN,Hidalgo,PLENO,NOEMORCAR19650110H01,142,NOEMORCAR19650110H01
1,37,37,Titular,Fisica,Titular,,60,Mujer,PILAR,NGUYEN,LOZOYA,10/01/1964,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PLENO,PILNGULOZ19640110M01,143,PILNGULOZ19640110M01
1,37,37,,Fisica,Dependiente,,60,Hombre,NOEL,NICHOLS,CARRENO,10/01/1964,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PLENO,NOENICCAR19640110H01,144,NOENICCAR19640110H01
1,38,38,Titular,Fisica,Titular,,61,Mujer,RAQUEL,OSPINA,BAZAN,10/01/1963,,ABOGADO,OTROS,OTROS,Soltero/a,42000,TEPATITLAN DE MORELOS,N,CEN,Hidalgo,PLENO,RAQOSPBAZ19630110M01,145,RAQOSPBAZ19630110M01
1,38,38,,Fisica,Dependiente,,61,Hombre,OCTAVIO,OSUNA,NELSON,10/01/1963,,ABOGADO,OTROS,OTROS,Soltero/a,42000,TEPATITLAN DE MORELOS,N,CEN,Hidalgo,PLENO,OCTOSUNEL19630110H01,146,OCTOSUNEL19630110H01
1,39,39,Titular,Fisica,Titular,,62,Mujer,REBECA,PEREIRA,DELVALLE,10/01/1962,,ABOGADO,OTROS,OTROS,Soltero/a,50000,ZAPOTE DEL VALLE,N,CD2,Mexico,PLENO,REBPERDEL19620110M01,147,REBPERDEL19620110M01
1,39,39,,Fisica,Dependiente,,62,Hombre,OSCAR,PERES,GARIBAY,10/01/1962,,ABOGADO,OTROS,OTROS,Soltero/a,50000,ZAPOTE DEL VALLE,N,CD2,Mexico,PLENO,OSCPERGAR19620110H01,148,OSCPERGAR19620110H01
1,40,40,Titular,Fisica,Titular,,63,Mujer,REYNA,QUINN,GALLO,10/01/1961,,ABOGADO,OTROS,OTROS,Soltero/a,72000,SAN ANTONIO,N,CS,Puebla,PLENO,REYQUIGAL19610110M01,149,REYQUIGAL19610110M01
1,40,40,,Fisica,Dependiente,,63,Hombre,PABLO,QUINONES,GARCES,10/01/1961,,ABOGADO,OTROS,OTROS,Soltero/a,72000,SAN ANTONIO,N,CS,Puebla,PLENO,PABQUIGAR19610110H01,150,PABQUIGAR19610110H01
1,41,41,Titular,Fisica,Titular,,51,Mujer,ROBERTA,GARDUNO,MALAVE,10/01/1973,,ABOGADO,OTROS,OTROS,Soltero/a,72000,SAN ANTONIO,N,CS,Puebla,PLENO,ROBGARMAL19730110M01,151,ROBGARMAL19730110M01
1,41,41,,Fisica,Dependiente,,45,Hombre,PACO,CARDOZA,NUNO,10/01/1979,,ABOGADO,OTROS,OTROS,Soltero/a,72000,SAN ANTONIO,N,CS,Puebla,PLENO,PACCARNUN19790110H01,152,PACCARNUN19790110H01
1,42,42,Titular,Fisica,Titular,,20,Mujer,ROSA,ENCISO,OTERO,10/01/2004,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,ROSENCOTE20040110M01,153,ROSENCOTE20040110M01
1,42,42,,Fisica,Dependiente,,39,Hombre,PANCHO,ALCOCER,MEJIA,10/01/1985,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,PANALCMEJ19850110H01,154,PANALCMEJ19850110H01
1,42,42,,Fisica,Dependiente,,63,Mujer,RUT,QUINONEZ,QUINTANA,10/01/1961,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,RUTQUIQUI19610110M01,155,RUTQUIQUI19610110M01
1,42,42,,Fisica,Dependiente,,61,Hombre,PEDRO,OTERO,SALGADO,10/01/1963,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,PEDOTESAL19630110H01,156,PEDOTESAL19630110H01
1,42,42,,Fisica,Dependiente,,20,Hombre,PEPE,CASTORENA,PEREZ,10/01/2004,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,PEPCASPER20040110H01,157,PEPCASPER20040110H01
1,42,42,,Fisica,Dependiente,,19,Mujer,SABRINA,AHUMADA,MARTINEZ,10/01/2005,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,SABAHUMAR20050110M01,158,SABAHUMAR20050110M01
1,42,42,,Fisica,Hijo(a),,12,Hombre,RAFAEL,CANDELARIA,SERNA,10/01/2012,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,RAFCANSER20011012H01,159,RAFCANSER20120110H01
1,42,42,,Fisica,Hijo(a),,8,Hombre,RAMIRO,DUENAS,SEGURA,10/01/2016,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,RAMDUESEG20160110H01,160,RAMDUESEG20160110H01
1,42,42,,Fisica,Hijo(a),,4,Mujer,SARA,ROMO,VERA,10/01/2020,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,SARROMVER20200110M01,161,SARROMVER20200110M01
1,42,42,,Fisica,Hijo(a),,2,Hombre,RAMON,VALENCIA,BRAVO,10/01/2022,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,RAMVALBRA20220110H01,162,RAMVALBRA20220110H01
1,42,42,,Fisica,Hijo(a),,1,Hombre,RAIMUNDO,RUIZ,DELAROSA,10/01/2023,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,RAIRUIDEL20230110H01,163,RAIRUIDEL20230110H01
1,43,43,Titular,Fisica,Titular,Preferente,21,Mujer,SELENA,PASTRANA,AREVALO,10/01/2003,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,SELPASARE20030110M01,164,SELPASARE20030110M01
1,43,43,,Fisica,Dependiente,Preferente,21,Hombre,RAUL,BOBADILLA,FLORES,10/01/2003,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,RAUBOBFLO20030110H01,165,RAUBOBFLO20030110H01
1,43,43,,Fisica,Hijo(a),,19,Mujer,SERENA,ARMAS,CUELLAR,10/01/2005,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,SERARMCUE20050110M01,166,SERARMCUE20050110M01
1,43,43,,Fisica,Hijo(a),,18,Hombre,RICARDO,DURON,CANALES,10/01/2006,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,RICDURCAN20060110H01,167,RICDURCAN20060110H01
1,43,43,,Fisica,Hijo(a),,17,Mujer,SHAKIRA,WOOD,LUJAN,10/01/2007,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,SHAWOOLUJ20070110M01,168,SHAWOOLUJ20070110M01
1,43,43,,Fisica,Hijo(a),,17,Hombre,ROBERTO,BEDOLLA,BUSTAMANTE,10/01/2007,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,ROBBEDBUS20070110H01,169,ROBBEDBUS20070110H01
1,43,43,,Fisica,Hijo(a),,15,Mujer,SOCORRO,ARANGO,PAREDES,10/01/2009,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,SOCARAPAR20090110M01,170,SOCARAPAR20090110M01
1,43,43,,Fisica,Hijo(a),,14,Hombre,RODRIGO,STEWART,BENAVIDES,10/01/2010,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,RODSTEBEN20100110H01,171,RODSTEBEN20100110H01
1,43,43,,Fisica,Hijo(a),,11,Mujer,SOLEDAD,MIRAMONTES,QUIROZ,10/01/2013,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,SOLMIRQUI20130110M01,172,SOLMIRQUI20130110M01
1,43,43,,Fisica,Hijo(a),,10,Mujer,SOFIA,SERRATO,MORAN,10/01/2014,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,SOFSERMOR20140110M01,173,SOFSERMOR20140110M01
1,43,43,,Fisica,Hijo(a),,4,Mujer,TATIANA,MADRID,ZAPATA,10/01/2020,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,TATMADZAP20200110M01,174,TATMADZAP20200110M01
1,44,44,Titular,Fisica,Titular,,22,Mujer,TERESA,ADORNO,FONSECA,10/01/2002,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,TERADOFON20020110M01,175,TERADOFON20020110M01
1,44,44,,Fisica,Dependiente,,22,Hombre,RODOLFO,SEGARRA,REYES,10/01/2002,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,RODSEGREY20020110H01,176,RODSEGREY20020110H01
1,44,44,,Fisica,Hijo(a),,19,Mujer,TINA,CASIANO,LEMUS,10/01/2005,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,TINCASLEM20050110M01,177,TINCASLEM20050110M01
1,44,44,,Fisica,Hijo(a),,19,Hombre,ROGELIO,FREGOSO,PRADO,10/01/2005,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,ROGFREPRA20050110H01,178,ROGFREPRA20050110H01
1,44,44,,Fisica,Hijo(a),,10,Mujer,VIOLETA,ACEVES,ALONSO,10/01/2014,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,VIOACEALO20140110M01,179,VIOACEALO20140110M01
1,44,44,,Fisica,Hijo(a),,7,Hombre,RUBEN,MESA,CASTELLANOS,10/01/2017,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,RUBMESCAS20170110H01,180,RUBMESCAS20170110H01
1,44,44,,Fisica,Hijo(a),,6,Mujer,YARA,BUSTOS,RENTERIA,10/01/2018,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,YARBUSREN20180110M01,181,YARBUSREN20180110M01
1,44,44,,Fisica,Hijo(a),,5,Hombre,SANCHO,BANUELOS,PERALTA,10/01/2019,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,SANBANPER20190110H01,182,SANBANPER20190110H01
1,44,44,,Fisica,Hijo(a),,3,Mujer,YASMIN,CORTES,BECERRA,10/01/2021,,ESTUDIANTE,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,YASCORBEC20210110M01,183,YASCORBEC20210110M01
1,45,45,Titular,Fisica,Titular,,23,Mujer,YESICA,MARCIAL,QUINTANILLA,10/01/2001,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,YESMARQUI20010110M01,184,YESMARQUI20010110M01
1,45,45,,Fisica,Dependiente,,23,Hombre,SANTIAGO,TARIN,ORTIZ,10/01/2001,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,SANTARORT20010110H01,185,SANTARORT20010110H01
1,46,46,Titular,Fisica,Titular,,24,Mujer,YOLANDA,BEDOYA,ESCAMILLA,10/01/2000,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,YOLBEDESC20000110M01,186,YOLBEDESC20000110M01
1,46,46,,Fisica,Dependiente,,24,Hombre,SAMUEL,HUNT,RAMOS,10/01/2000,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,SAMHUNRAM20000110H01,187,SAMHUNRAM20000110H01
1,47,47,Titular,Fisica,Titular,Preferente,25,Mujer,ZOE,BECERRIL,SEPULVEDA,10/01/1999,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,ZOEBECSEP19990110M01,188,ZOEBECSEP19990110M01
1,47,47,,Fisica,Dependiente,Preferente,25,Hombre,SERGIO,JOHNSTON,VASQUEZ,10/01/1999,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,SERJOHVAS19990110H01,189,SERJOHVAS19990110H01
1,48,48,Titular,Fisica,Titular,,26,Mujer,ISABELLA,MARTELL,ARREOLA,10/01/1998,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,ISAMARARR19980110M01,190,ISAMARARR19980110M01
1,48,48,,Fisica,Dependiente,,26,Hombre,TOMAS,DEPAZ,HERRERA,10/01/1998,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,TOMDEPHER19980110H01,191,TOMDEPHER19980110H01
1,49,49,Titular,Fisica,Titular,,27,Mujer,LUCIA,LANE,BETANCOURT,10/01/1997,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,LUCLANBET19970110M01,192,LUCLANBET19970110M01
1,49,49,,Fisica,Dependiente,,27,Hombre,VICENTE,DOUGLAS,GARZA,10/01/1997,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,VICDOUGAR19970110H01,193,VICDOUGAR19970110H01
1,50,50,Titular,Fisica,Titular,,28,Mujer,VALENTINA,WILLIS,AMADOR,10/01/1996,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,VALWILAMA19960110M01,194,VALWILAMA19960110M01
1,50,50,,Fisica,Dependiente,,28,Hombre,VICTOR,BURKE,GUZMAN,10/01/1996,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,VICBURGUZ19960110H01,195,VICBURGUZ19960110H01
1,51,51,Titular,Fisica,Titular,Preferente,29,Mujer,EMMA,MASCARENAS,SOTELO,10/01/1995,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,EMMMASSOT19950110M01,196,EMMMASSOT19950110M01
1,51,51,,Fisica,Dependiente,Preferente,29,Hombre,MATIAS,MATUTE,SOTO,10/01/1995,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO INT,MATMATSOT19950110H01,197,MATMATSOT19950110H01
